Date,PredictLabel,PredictLabelMean,PredictLabel1,PredictLabel5,PredictLabel10,PredictLabel15,PredictLabel20,PredictLabel30
2021/01/18,['nan' '0.62' '0.58' '0.62' '0.69' '0.55' '0.56'],0.6033333333333333,0.56,0.55,0.69,0.62,0.58,0.62
2021/01/19,['nan' '0.61' '0.57' '0.6' '0.68' '0.5' '0.57'],0.5883333333333333,0.57,0.5,0.68,0.6,0.57,0.61
2021/01/20,['nan' '0.62' '0.57' '0.59' '0.67' '0.52' '0.58'],0.5916666666666667,0.58,0.52,0.67,0.59,0.57,0.62
2021/01/21,['nan' '0.62' '0.54' '0.58' '0.67' '0.56' '0.53'],0.5833333333333334,0.53,0.56,0.67,0.58,0.54,0.62
2021/01/22,['nan' '0.64' '0.5' '0.61' '0.66' '0.54' '0.55'],0.5833333333333334,0.55,0.54,0.66,0.61,0.5,0.64
2021/01/25,['nan' '0.64' '0.51' '0.58' '0.66' '0.51' '0.57'],0.5783333333333334,0.57,0.51,0.66,0.58,0.51,0.64
2021/01/26,['nan' '0.59' '0.51' '0.56' '0.64' '0.51' '0.57'],0.5633333333333334,0.57,0.51,0.64,0.56,0.51,0.59
2021/01/27,['nan' '0.58' '0.49' '0.54' '0.66' '0.51' '0.56'],0.5566666666666668,0.56,0.51,0.66,0.54,0.49,0.58
2021/01/28,['nan' '0.58' '0.51' '0.55' '0.69' '0.51' '0.55'],0.565,0.55,0.51,0.69,0.55,0.51,0.58
2021/01/29,['nan' '0.58' '0.51' '0.55' '0.69' '0.51' '0.53'],0.5616666666666666,0.53,0.51,0.69,0.55,0.51,0.58
2021/02/01,['nan' '0.57' '0.53' '0.54' '0.69' '0.51' '0.55'],0.565,0.55,0.51,0.69,0.54,0.53,0.57
2021/02/02,['nan' '0.57' '0.53' '0.54' '0.7' '0.52' '0.57'],0.5716666666666667,0.57,0.52,0.7,0.54,0.53,0.57
2021/02/03,['nan' '0.57' '0.51' '0.54' '0.69' '0.55' '0.54'],0.5666666666666668,0.54,0.55,0.69,0.54,0.51,0.57
2021/02/04,['nan' '0.58' '0.5' '0.54' '0.71' '0.55' '0.57'],0.575,0.57,0.55,0.71,0.54,0.5,0.58
2021/02/05,['nan' '0.58' '0.5' '0.54' '0.71' '0.55' '0.58'],0.5766666666666667,0.58,0.55,0.71,0.54,0.5,0.58
2021/02/17,['nan' '0.57' '0.49' '0.56' '0.71' '0.57' '0.56'],0.5766666666666667,0.56,0.57,0.71,0.56,0.49,0.57
2021/02/18,['nan' '0.59' '0.49' '0.54' '0.7' '0.6' '0.54'],0.5766666666666668,0.54,0.6,0.7,0.54,0.49,0.59
2021/02/19,['nan' '0.57' '0.49' '0.55' '0.68' '0.55' '0.52'],0.5599999999999999,0.52,0.55,0.68,0.55,0.49,0.57
2021/02/22,['nan' '0.52' '0.47' '0.55' '0.67' '0.56' '0.53'],0.5499999999999999,0.53,0.56,0.67,0.55,0.47,0.52
2021/02/23,['nan' '0.52' '0.46' '0.55' '0.67' '0.56' '0.52'],0.5466666666666667,0.52,0.56,0.67,0.55,0.46,0.52
2021/02/24,['nan' '0.52' '0.46' '0.56' '0.66' '0.56' '0.54'],0.55,0.54,0.56,0.66,0.56,0.46,0.52
2021/02/25,['nan' '0.5' '0.45' '0.56' '0.66' '0.55' '0.53'],0.5416666666666666,0.53,0.55,0.66,0.56,0.45,0.5
2021/02/26,['nan' '0.49' '0.45' '0.56' '0.62' '0.5' '0.56'],0.53,0.56,0.5,0.62,0.56,0.45,0.49
2021/03/02,['nan' '0.49' '0.45' '0.56' '0.6' '0.51' '0.58'],0.5316666666666667,0.58,0.51,0.6,0.56,0.45,0.49
2021/03/03,['nan' '0.49' '0.45' '0.55' '0.6' '0.47' '0.6'],0.5266666666666666,0.6,0.47,0.6,0.55,0.45,0.49
2021/03/04,['nan' '0.48' '0.45' '0.51' '0.61' '0.48' '0.59'],0.5199999999999999,0.59,0.48,0.61,0.51,0.45,0.48
2021/03/05,['nan' '0.48' '0.48' '0.53' '0.6' '0.49' '0.6'],0.53,0.6,0.49,0.6,0.53,0.48,0.48
2021/03/08,['nan' '0.48' '0.48' '0.52' '0.58' '0.46' '0.6'],0.52,0.6,0.46,0.58,0.52,0.48,0.48
2021/03/09,['nan' '0.48' '0.47' '0.52' '0.58' '0.46' '0.65'],0.5266666666666666,0.65,0.46,0.58,0.52,0.47,0.48
2021/03/10,['nan' '0.5' '0.47' '0.52' '0.54' '0.46' '0.64'],0.5216666666666667,0.64,0.46,0.54,0.52,0.47,0.5
2021/03/11,['nan' '0.5' '0.47' '0.53' '0.53' '0.45' '0.62'],0.5166666666666667,0.62,0.45,0.53,0.53,0.47,0.5
2021/03/12,['nan' '0.5' '0.46' '0.52' '0.52' '0.45' '0.57'],0.5033333333333333,0.57,0.45,0.52,0.52,0.46,0.5
2021/03/15,['nan' '0.5' '0.46' '0.52' '0.52' '0.45' '0.56'],0.5016666666666667,0.56,0.45,0.52,0.52,0.46,0.5
2021/03/16,['nan' '0.5' '0.47' '0.52' '0.52' '0.44' '0.59'],0.5066666666666666,0.59,0.44,0.52,0.52,0.47,0.5
2021/03/17,['nan' '0.49' '0.46' '0.52' '0.53' '0.43' '0.49'],0.48666666666666664,0.49,0.43,0.53,0.52,0.46,0.49
2021/03/18,['nan' '0.5' '0.46' '0.52' '0.54' '0.42' '0.49'],0.4883333333333333,0.49,0.42,0.54,0.52,0.46,0.5
2021/03/19,['nan' '0.5' '0.44' '0.52' '0.52' '0.42' '0.49'],0.48166666666666663,0.49,0.42,0.52,0.52,0.44,0.5
2021/03/22,['nan' '0.5' '0.45' '0.52' '0.49' '0.42' '0.46'],0.47333333333333333,0.46,0.42,0.49,0.52,0.45,0.5
2021/03/23,['nan' '0.5' '0.45' '0.52' '0.5' '0.42' '0.46'],0.47500000000000003,0.46,0.42,0.5,0.52,0.45,0.5
2021/03/24,['nan' '0.5' '0.44' '0.52' '0.5' '0.42' '0.45'],0.4716666666666667,0.45,0.42,0.5,0.52,0.44,0.5
2021/03/25,['nan' '0.5' '0.44' '0.53' '0.5' '0.42' '0.45'],0.4733333333333334,0.45,0.42,0.5,0.53,0.44,0.5
2021/03/26,['nan' '0.51' '0.43' '0.52' '0.51' '0.41' '0.43'],0.4683333333333333,0.43,0.41,0.51,0.52,0.43,0.51
2021/03/29,['nan' '0.51' '0.43' '0.53' '0.5' '0.41' '0.42'],0.4666666666666666,0.42,0.41,0.5,0.53,0.43,0.51
2021/03/30,['nan' '0.51' '0.44' '0.53' '0.5' '0.41' '0.4'],0.465,0.4,0.41,0.5,0.53,0.44,0.51
2021/03/31,['nan' '0.5' '0.44' '0.52' '0.5' '0.4' '0.41'],0.46166666666666667,0.41,0.4,0.5,0.52,0.44,0.5
2021/04/01,['nan' '0.98' '1.0' '0.99' '0.98' '0.99' '0.93'],0.9783333333333332,0.93,0.99,0.98,0.99,1.0,0.98
2021/04/06,['nan' '0.96' '0.98' '0.95' '0.99' '0.99' '0.93'],0.9666666666666667,0.93,0.99,0.99,0.95,0.98,0.96
2021/04/07,['nan' '0.89' '1.0' '0.92' '0.98' '0.99' '0.93'],0.9516666666666667,0.93,0.99,0.98,0.92,1.0,0.89
2021/04/08,['nan' '0.89' '0.92' '0.95' '0.98' '0.99' '0.9'],0.9383333333333334,0.9,0.99,0.98,0.95,0.92,0.89
2021/04/09,['nan' '0.85' '0.92' '0.95' '0.99' '0.99' '0.89'],0.9316666666666666,0.89,0.99,0.99,0.95,0.92,0.85
2021/04/12,['nan' '0.83' '0.92' '0.93' '0.99' '0.99' '0.89'],0.9249999999999999,0.89,0.99,0.99,0.93,0.92,0.83
2021/04/13,['nan' '0.88' '0.92' '0.93' '0.99' '0.98' '0.86'],0.9266666666666666,0.86,0.98,0.99,0.93,0.92,0.88
2021/04/14,['nan' '0.9' '0.87' '0.9' '0.99' '0.99' '0.84'],0.915,0.84,0.99,0.99,0.9,0.87,0.9
2021/04/15,['nan' '0.89' '0.86' '0.87' '0.99' '0.99' '0.86'],0.9100000000000001,0.86,0.99,0.99,0.87,0.86,0.89
2021/04/16,['nan' '0.89' '0.84' '0.85' '0.94' '0.99' '0.89'],0.8999999999999999,0.89,0.99,0.94,0.85,0.84,0.89
2021/04/19,['nan' '0.84' '0.82' '0.84' '0.95' '0.98' '0.89'],0.8866666666666666,0.89,0.98,0.95,0.84,0.82,0.84
2021/04/20,['nan' '0.84' '0.83' '0.8' '0.94' '0.98' '0.89'],0.8799999999999999,0.89,0.98,0.94,0.8,0.83,0.84
2021/04/21,['nan' '0.81' '0.86' '0.79' '0.94' '0.97' '0.87'],0.8733333333333334,0.87,0.97,0.94,0.79,0.86,0.81
2021/04/22,['nan' '0.81' '0.85' '0.78' '0.96' '0.98' '0.87'],0.8750000000000001,0.87,0.98,0.96,0.78,0.85,0.81
2021/04/23,['nan' '0.79' '0.87' '0.78' '0.97' '0.97' '0.89'],0.8783333333333333,0.89,0.97,0.97,0.78,0.87,0.79
2021/04/26,['nan' '0.79' '0.8' '0.78' '0.95' '0.96' '0.88'],0.86,0.88,0.96,0.95,0.78,0.8,0.79
2021/04/27,['nan' '0.79' '0.8' '0.79' '0.94' '0.92' '0.88'],0.8533333333333334,0.88,0.92,0.94,0.79,0.8,0.79
2021/04/28,['nan' '0.81' '0.79' '0.79' '0.92' '0.94' '0.88'],0.855,0.88,0.94,0.92,0.79,0.79,0.81
2021/04/29,['nan' '0.8' '0.77' '0.79' '0.91' '0.94' '0.88'],0.8483333333333335,0.88,0.94,0.91,0.79,0.77,0.8
2021/05/03,['nan' '0.8' '0.78' '0.78' '0.92' '0.92' '0.88'],0.8466666666666667,0.88,0.92,0.92,0.78,0.78,0.8
2021/05/04,['nan' '0.82' '0.78' '0.76' '0.92' '0.91' '0.89'],0.8466666666666667,0.89,0.91,0.92,0.76,0.78,0.82
2021/05/05,['nan' '0.85' '0.79' '0.74' '0.92' '0.93' '0.89'],0.8533333333333332,0.89,0.93,0.92,0.74,0.79,0.85
2021/05/06,['nan' '0.85' '0.77' '0.74' '0.93' '0.91' '0.88'],0.8466666666666667,0.88,0.91,0.93,0.74,0.77,0.85
2021/05/07,['nan' '0.87' '0.75' '0.74' '0.92' '0.91' '0.84'],0.8383333333333334,0.84,0.91,0.92,0.74,0.75,0.87
2021/05/10,['nan' '0.85' '0.77' '0.72' '0.89' '0.9' '0.84'],0.8283333333333333,0.84,0.9,0.89,0.72,0.77,0.85
2021/05/11,['nan' '0.83' '0.83' '0.72' '0.89' '0.89' '0.84'],0.8333333333333334,0.84,0.89,0.89,0.72,0.83,0.83
2021/05/12,['nan' '0.82' '0.84' '0.69' '0.84' '0.89' '0.84'],0.8199999999999998,0.84,0.89,0.84,0.69,0.84,0.82
2021/05/13,['nan' '0.81' '0.86' '0.68' '0.84' '0.89' '0.84'],0.82,0.84,0.89,0.84,0.68,0.86,0.81
2021/05/14,['nan' '0.82' '0.85' '0.66' '0.83' '0.9' '0.84'],0.8166666666666668,0.84,0.9,0.83,0.66,0.85,0.82
2021/05/17,['nan' '0.83' '0.77' '0.69' '0.83' '0.89' '0.84'],0.8083333333333332,0.84,0.89,0.83,0.69,0.77,0.83
2021/05/18,['nan' '0.84' '0.77' '0.72' '0.77' '0.9' '0.85'],0.8083333333333332,0.85,0.9,0.77,0.72,0.77,0.84
2021/05/19,['nan' '0.83' '0.77' '0.71' '0.78' '0.86' '0.84'],0.7983333333333333,0.84,0.86,0.78,0.71,0.77,0.83
2021/05/20,['nan' '0.85' '0.77' '0.76' '0.77' '0.81' '0.84'],0.7999999999999999,0.84,0.81,0.77,0.76,0.77,0.85
2021/05/21,['nan' '0.85' '0.76' '0.76' '0.77' '0.81' '0.84'],0.7983333333333333,0.84,0.81,0.77,0.76,0.76,0.85
2021/05/24,['nan' '0.85' '0.76' '0.74' '0.83' '0.8' '0.82'],0.7999999999999999,0.82,0.8,0.83,0.74,0.76,0.85
2021/05/25,['nan' '0.85' '0.78' '0.74' '0.83' '0.79' '0.81'],0.8000000000000002,0.81,0.79,0.83,0.74,0.78,0.85
2021/05/26,['nan' '0.84' '0.77' '0.71' '0.83' '0.79' '0.79'],0.7883333333333334,0.79,0.79,0.83,0.71,0.77,0.84
2021/05/27,['nan' '0.83' '0.79' '0.73' '0.85' '0.8' '0.81'],0.8016666666666667,0.81,0.8,0.85,0.73,0.79,0.83
2021/05/28,['nan' '0.86' '0.81' '0.72' '0.84' '0.78' '0.82'],0.805,0.82,0.78,0.84,0.72,0.81,0.86
2021/05/31,['nan' '0.86' '0.81' '0.73' '0.85' '0.85' '0.82'],0.82,0.82,0.85,0.85,0.73,0.81,0.86
2021/06/01,['nan' '0.95' '0.98' '0.98' '0.91' '0.89' '0.97'],0.9466666666666667,0.97,0.89,0.91,0.98,0.98,0.95
2021/06/02,['nan' '0.9' '0.92' '0.98' '0.97' '0.86' '0.93'],0.9266666666666666,0.93,0.86,0.97,0.98,0.92,0.9
2021/06/03,['nan' '0.85' '0.9' '0.97' '0.97' '0.83' '0.87'],0.8983333333333333,0.87,0.83,0.97,0.97,0.9,0.85
2021/06/04,['nan' '0.86' '0.9' '0.97' '0.97' '0.82' '0.89'],0.9016666666666667,0.89,0.82,0.97,0.97,0.9,0.86
2021/06/07,['nan' '0.88' '0.83' '0.98' '0.95' '0.8' '0.89'],0.8883333333333332,0.89,0.8,0.95,0.98,0.83,0.88
2021/06/08,['nan' '0.88' '0.83' '0.97' '0.94' '0.78' '0.89'],0.8816666666666665,0.89,0.78,0.94,0.97,0.83,0.88
2021/06/09,['nan' '0.86' '0.82' '0.81' '0.9' '0.76' '0.88'],0.8383333333333334,0.88,0.76,0.9,0.81,0.82,0.86
2021/06/10,['nan' '0.86' '0.82' '0.81' '0.85' '0.76' '0.89'],0.8316666666666667,0.89,0.76,0.85,0.81,0.82,0.86
2021/06/11,['nan' '0.88' '0.81' '0.78' '0.82' '0.76' '0.89'],0.8233333333333333,0.89,0.76,0.82,0.78,0.81,0.88
2021/06/15,['nan' '0.9' '0.88' '0.8' '0.83' '0.75' '0.9'],0.8433333333333334,0.9,0.75,0.83,0.8,0.88,0.9
2021/06/16,['nan' '0.92' '0.88' '0.79' '0.85' '0.73' '0.91'],0.8466666666666667,0.91,0.73,0.85,0.79,0.88,0.92
2021/06/17,['nan' '0.92' '0.88' '0.79' '0.86' '0.72' '0.9'],0.8450000000000001,0.9,0.72,0.86,0.79,0.88,0.92
2021/06/18,['nan' '0.82' '0.88' '0.79' '0.84' '0.7' '0.83'],0.81,0.83,0.7,0.84,0.79,0.88,0.82
2021/06/21,['nan' '0.8' '0.89' '0.8' '0.81' '0.69' '0.84'],0.805,0.84,0.69,0.81,0.8,0.89,0.8
2021/06/22,['nan' '0.8' '0.89' '0.8' '0.78' '0.65' '0.78'],0.7833333333333333,0.78,0.65,0.78,0.8,0.89,0.8
2021/06/23,['nan' '0.79' '0.89' '0.8' '0.82' '0.65' '0.78'],0.7883333333333334,0.78,0.65,0.82,0.8,0.89,0.79
2021/06/24,['nan' '0.85' '0.89' '0.81' '0.82' '0.69' '0.76'],0.8033333333333332,0.76,0.69,0.82,0.81,0.89,0.85
2021/06/25,['nan' '0.88' '0.89' '0.81' '0.8' '0.73' '0.76'],0.8116666666666665,0.76,0.73,0.8,0.81,0.89,0.88
2021/06/28,['nan' '0.85' '0.73' '0.79' '0.81' '0.74' '0.74'],0.7766666666666667,0.74,0.74,0.81,0.79,0.73,0.85
2021/06/29,['nan' '0.78' '0.65' '0.8' '0.81' '0.77' '0.69'],0.75,0.69,0.77,0.81,0.8,0.65,0.78
2021/06/30,['nan' '0.8' '0.79' '0.8' '0.81' '0.75' '0.71'],0.7766666666666667,0.71,0.75,0.81,0.8,0.79,0.8
2021/07/01,['nan' '0.78' '0.89' '0.8' '0.81' '0.75' '0.67'],0.7833333333333332,0.67,0.75,0.81,0.8,0.89,0.78
2021/07/02,['nan' '0.78' '0.84' '0.78' '0.81' '0.74' '0.64'],0.765,0.64,0.74,0.81,0.78,0.84,0.78
2021/07/05,['nan' '0.78' '0.8' '0.79' '0.81' '0.74' '0.68'],0.7666666666666666,0.68,0.74,0.81,0.79,0.8,0.78
2021/07/06,['nan' '0.79' '0.9' '0.79' '0.81' '0.74' '0.67'],0.7833333333333333,0.67,0.74,0.81,0.79,0.9,0.79
2021/07/07,['nan' '0.79' '0.88' '0.79' '0.81' '0.72' '0.67'],0.7766666666666667,0.67,0.72,0.81,0.79,0.88,0.79
2021/07/08,['nan' '0.76' '0.84' '0.78' '0.81' '0.72' '0.6'],0.7516666666666666,0.6,0.72,0.81,0.78,0.84,0.76
2021/07/09,['nan' '0.78' '0.81' '0.77' '0.81' '0.72' '0.6'],0.7483333333333334,0.6,0.72,0.81,0.77,0.81,0.78
2021/07/12,['nan' '0.79' '0.83' '0.79' '0.76' '0.73' '0.64'],0.7566666666666667,0.64,0.73,0.76,0.79,0.83,0.79
2021/07/13,['nan' '0.81' '0.82' '0.8' '0.77' '0.73' '0.66'],0.765,0.66,0.73,0.77,0.8,0.82,0.81
2021/07/14,['nan' '0.8' '0.78' '0.8' '0.76' '0.73' '0.67'],0.7566666666666667,0.67,0.73,0.76,0.8,0.78,0.8
2021/07/15,['nan' '0.85' '0.72' '0.77' '0.76' '0.72' '0.66'],0.7466666666666666,0.66,0.72,0.76,0.77,0.72,0.85
2021/07/16,['nan' '0.82' '0.83' '0.76' '0.79' '0.72' '0.65'],0.7616666666666667,0.65,0.72,0.79,0.76,0.83,0.82
2021/07/19,['nan' '0.8' '0.73' '0.78' '0.79' '0.72' '0.66'],0.7466666666666667,0.66,0.72,0.79,0.78,0.73,0.8
2021/07/20,['nan' '0.8' '0.79' '0.8' '0.78' '0.69' '0.67'],0.755,0.67,0.69,0.78,0.8,0.79,0.8
2021/07/21,['nan' '0.83' '0.82' '0.81' '0.78' '0.69' '0.66'],0.765,0.66,0.69,0.78,0.81,0.82,0.83
2021/07/22,['nan' '0.85' '0.81' '0.81' '0.79' '0.69' '0.65'],0.7666666666666667,0.65,0.69,0.79,0.81,0.81,0.85
2021/07/23,['nan' '0.85' '0.78' '0.81' '0.79' '0.7' '0.63'],0.7599999999999999,0.63,0.7,0.79,0.81,0.78,0.85
2021/07/26,['nan' '0.83' '0.78' '0.81' '0.78' '0.7' '0.61'],0.7516666666666668,0.61,0.7,0.78,0.81,0.78,0.83
2021/07/27,['nan' '0.81' '0.77' '0.8' '0.76' '0.68' '0.61'],0.7383333333333333,0.61,0.68,0.76,0.8,0.77,0.81
2021/07/28,['nan' '0.81' '0.77' '0.8' '0.76' '0.68' '0.61'],0.7383333333333333,0.61,0.68,0.76,0.8,0.77,0.81
2021/07/29,['nan' '0.79' '0.77' '0.8' '0.77' '0.72' '0.62'],0.7450000000000001,0.62,0.72,0.77,0.8,0.77,0.79
2021/07/30,['nan' '0.81' '0.77' '0.79' '0.77' '0.72' '0.62'],0.7466666666666667,0.62,0.72,0.77,0.79,0.77,0.81
2021/08/02,['nan' '0.79' '0.77' '0.78' '0.76' '0.7' '0.62'],0.7366666666666667,0.62,0.7,0.76,0.78,0.77,0.79
2021/08/03,['nan' '0.79' '0.77' '0.77' '0.75' '0.68' '0.62'],0.73,0.62,0.68,0.75,0.77,0.77,0.79
2021/08/04,['nan' '0.81' '0.77' '0.77' '0.75' '0.68' '0.64'],0.7366666666666667,0.64,0.68,0.75,0.77,0.77,0.81
2021/08/05,['nan' '0.75' '0.77' '0.76' '0.75' '0.68' '0.64'],0.7250000000000001,0.64,0.68,0.75,0.76,0.77,0.75
2021/08/06,['nan' '0.8' '0.77' '0.73' '0.75' '0.68' '0.61'],0.7233333333333333,0.61,0.68,0.75,0.73,0.77,0.8
2021/08/09,['nan' '0.81' '0.78' '0.73' '0.75' '0.68' '0.64'],0.7316666666666668,0.64,0.68,0.75,0.73,0.78,0.81
2021/08/10,['nan' '0.77' '0.78' '0.73' '0.75' '0.68' '0.61'],0.7200000000000001,0.61,0.68,0.75,0.73,0.78,0.77
2021/08/11,['nan' '0.79' '0.78' '0.73' '0.74' '0.68' '0.65'],0.7283333333333334,0.65,0.68,0.74,0.73,0.78,0.79
2021/08/12,['nan' '0.79' '0.78' '0.73' '0.74' '0.67' '0.64'],0.725,0.64,0.67,0.74,0.73,0.78,0.79
2021/08/13,['nan' '0.77' '0.78' '0.72' '0.74' '0.66' '0.64'],0.7183333333333333,0.64,0.66,0.74,0.72,0.78,0.77
2021/08/16,['nan' '0.78' '0.79' '0.72' '0.75' '0.64' '0.64'],0.7200000000000001,0.64,0.64,0.75,0.72,0.79,0.78
2021/08/17,['nan' '0.81' '0.79' '0.72' '0.75' '0.64' '0.63'],0.7233333333333335,0.63,0.64,0.75,0.72,0.79,0.81
2021/08/18,['nan' '0.8' '0.79' '0.72' '0.77' '0.64' '0.63'],0.7250000000000001,0.63,0.64,0.77,0.72,0.79,0.8
2021/08/19,['nan' '0.8' '0.79' '0.72' '0.76' '0.64' '0.63'],0.7233333333333335,0.63,0.64,0.76,0.72,0.79,0.8
2021/08/20,['nan' '0.79' '0.79' '0.72' '0.77' '0.65' '0.64'],0.7266666666666666,0.64,0.65,0.77,0.72,0.79,0.79
2021/08/23,['nan' '0.78' '0.79' '0.72' '0.77' '0.65' '0.62'],0.7216666666666667,0.62,0.65,0.77,0.72,0.79,0.78
2021/08/24,['nan' '0.78' '0.79' '0.72' '0.77' '0.66' '0.61'],0.7216666666666667,0.61,0.66,0.77,0.72,0.79,0.78
2021/08/25,['nan' '0.79' '0.8' '0.72' '0.77' '0.66' '0.61'],0.7250000000000001,0.61,0.66,0.77,0.72,0.8,0.79
2021/08/26,['nan' '0.77' '0.8' '0.72' '0.76' '0.66' '0.62'],0.7216666666666667,0.62,0.66,0.76,0.72,0.8,0.77
2021/08/27,['nan' '0.75' '0.81' '0.7' '0.75' '0.66' '0.64'],0.7183333333333333,0.64,0.66,0.75,0.7,0.81,0.75
2021/08/30,['nan' '0.73' '0.8' '0.67' '0.75' '0.66' '0.64'],0.7083333333333334,0.64,0.66,0.75,0.67,0.8,0.73
2021/08/31,['nan' '0.73' '0.81' '0.66' '0.75' '0.66' '0.65'],0.7100000000000001,0.65,0.66,0.75,0.66,0.81,0.73
2021/09/01,['nan' '0.94' '0.97' '0.99' '0.99' '1.0' '1.0'],0.9816666666666666,1.0,1.0,0.99,0.99,0.97,0.94
2021/09/02,['nan' '0.9' '0.98' '0.99' '0.99' '0.98' '1.0'],0.9733333333333333,1.0,0.98,0.99,0.99,0.98,0.9
2021/09/03,['nan' '0.85' '0.94' '0.99' '0.96' '0.98' '0.99'],0.9516666666666668,0.99,0.98,0.96,0.99,0.94,0.85
2021/09/06,['nan' '0.92' '0.94' '0.99' '0.96' '0.99' '0.98'],0.9633333333333333,0.98,0.99,0.96,0.99,0.94,0.92
2021/09/07,['nan' '0.95' '0.92' '0.98' '0.96' '0.99' '0.98'],0.9633333333333333,0.98,0.99,0.96,0.98,0.92,0.95
2021/09/08,['nan' '0.97' '0.89' '0.92' '0.98' '0.97' '0.98'],0.9516666666666665,0.98,0.97,0.98,0.92,0.89,0.97
2021/09/09,['nan' '0.95' '0.88' '0.94' '0.98' '0.96' '0.98'],0.9483333333333333,0.98,0.96,0.98,0.94,0.88,0.95
2021/09/10,['nan' '0.87' '0.91' '0.87' '0.96' '0.93' '0.98'],0.9199999999999999,0.98,0.93,0.96,0.87,0.91,0.87
2021/09/13,['nan' '0.87' '0.9' '0.88' '0.97' '0.93' '0.98'],0.9216666666666665,0.98,0.93,0.97,0.88,0.9,0.87
2021/09/14,['nan' '0.82' '0.93' '0.96' '0.96' '0.93' '0.97'],0.9283333333333332,0.97,0.93,0.96,0.96,0.93,0.82
2021/09/15,['nan' '0.8' '0.93' '0.9' '0.9' '0.92' '0.97'],0.9033333333333333,0.97,0.92,0.9,0.9,0.93,0.8
2021/09/16,['nan' '0.78' '0.94' '0.93' '0.92' '0.91' '0.97'],0.9083333333333332,0.97,0.91,0.92,0.93,0.94,0.78
2021/09/17,['nan' '0.78' '0.94' '0.9' '0.78' '0.91' '0.97'],0.88,0.97,0.91,0.78,0.9,0.94,0.78
2021/09/22,['nan' '0.75' '0.91' '0.96' '0.78' '0.89' '0.98'],0.8783333333333333,0.98,0.89,0.78,0.96,0.91,0.75
2021/09/23,['nan' '0.76' '0.9' '0.96' '0.93' '0.91' '0.96'],0.9033333333333333,0.96,0.91,0.93,0.96,0.9,0.76
2021/09/24,['nan' '0.77' '0.84' '0.95' '0.87' '0.88' '0.96'],0.8783333333333333,0.96,0.88,0.87,0.95,0.84,0.77
2021/09/27,['nan' '0.75' '0.81' '0.87' '0.92' '0.88' '0.95'],0.8633333333333334,0.95,0.88,0.92,0.87,0.81,0.75
2021/09/28,['nan' '0.73' '0.85' '0.87' '0.86' '0.69' '0.91'],0.8183333333333334,0.91,0.69,0.86,0.87,0.85,0.73
2021/09/29,['nan' '0.73' '0.87' '0.96' '0.92' '0.69' '0.86'],0.8383333333333334,0.86,0.69,0.92,0.96,0.87,0.73
2021/09/30,['nan' '0.67' '0.87' '0.88' '0.94' '0.88' '0.86'],0.8500000000000001,0.86,0.88,0.94,0.88,0.87,0.67
2021/10/01,['nan' '0.62' '0.84' '0.87' '0.94' '0.88' '0.85'],0.8333333333333334,0.85,0.88,0.94,0.87,0.84,0.62
2021/10/04,['nan' '0.55' '0.82' '0.86' '0.77' '0.87' '0.86'],0.7883333333333334,0.86,0.87,0.77,0.86,0.82,0.55
2021/10/05,['nan' '0.55' '0.84' '0.9' '0.77' '0.89' '0.86'],0.8016666666666667,0.86,0.89,0.77,0.9,0.84,0.55
2021/10/06,['nan' '0.54' '0.82' '0.94' '0.94' '0.91' '0.88'],0.8383333333333333,0.88,0.91,0.94,0.94,0.82,0.54
2021/10/07,['nan' '0.54' '0.82' '0.87' '0.76' '0.91' '0.86'],0.7933333333333334,0.86,0.91,0.76,0.87,0.82,0.54
2021/10/08,['nan' '0.54' '0.84' '0.88' '0.76' '0.91' '0.85'],0.7966666666666665,0.85,0.91,0.76,0.88,0.84,0.54
2021/10/12,['nan' '0.54' '0.8' '0.85' '0.82' '0.71' '0.85'],0.7616666666666666,0.85,0.71,0.82,0.85,0.8,0.54
2021/10/13,['nan' '0.54' '0.81' '0.87' '0.85' '0.68' '0.87'],0.77,0.87,0.68,0.85,0.87,0.81,0.54
2021/10/14,['nan' '0.53' '0.82' '0.85' '0.93' '0.91' '0.88'],0.82,0.88,0.91,0.93,0.85,0.82,0.53
2021/10/15,['nan' '0.53' '0.81' '0.84' '0.85' '0.66' '0.89'],0.7633333333333333,0.89,0.66,0.85,0.84,0.81,0.53
2021/10/18,['nan' '0.53' '0.8' '0.83' '0.83' '0.65' '0.88'],0.7533333333333334,0.88,0.65,0.83,0.83,0.8,0.53
2021/10/19,['nan' '0.53' '0.8' '0.83' '0.83' '0.81' '0.87'],0.7783333333333333,0.87,0.81,0.83,0.83,0.8,0.53
2021/10/20,['nan' '0.53' '0.81' '0.83' '0.82' '0.88' '0.87'],0.7899999999999999,0.87,0.88,0.82,0.83,0.81,0.53
2021/10/21,['nan' '0.54' '0.81' '0.83' '0.78' '0.9' '0.87'],0.7883333333333332,0.87,0.9,0.78,0.83,0.81,0.54
2021/10/22,['nan' '0.53' '0.81' '0.82' '0.79' '0.91' '0.87'],0.7883333333333334,0.87,0.91,0.79,0.82,0.81,0.53
2021/10/25,['nan' '0.54' '0.81' '0.81' '0.8' '0.91' '0.88'],0.7916666666666666,0.88,0.91,0.8,0.81,0.81,0.54
2021/10/26,['nan' '0.54' '0.81' '0.81' '0.79' '0.87' '0.85'],0.7783333333333333,0.85,0.87,0.79,0.81,0.81,0.54
